"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RJ";"RJ";"RIO DE JANEIRO";"190000000415";"2";"61";"Depósito bancário em conta corrente no País";"CEF";"13347,44";"12/07/2018";"16:36:13"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RJ";"RJ";"RIO DE JANEIRO";"190000000415";"3";"12";"Casa";"IMÓVEL EM ALAGOINHAS VELHA";"120000,00";"12/07/2018";"16:36:13"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RJ";"RJ";"RIO DE JANEIRO";"190000000415";"4";"11";"Apartamento";"IMÓVEL";"240000,00";"12/07/2018";"16:36:13"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RJ";"RJ";"RIO DE JANEIRO";"190000000415";"5";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VW FOX 2010 - FINANCIAMENTO";"59488,20";"12/07/2018";"16:36:13"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RJ";"RJ";"RIO DE JANEIRO";"190000000416";"1";"49";"Outras aplicações e Investimentos";"PREVIDÊNCIA PRIVADA OAB PREV";"1199,64";"12/07/2018";"16:36:13"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RJ";"RJ";"RIO DE JANEIRO";"190000000416";"2";"61";"Depósito bancário em conta corrente no País";"HSBC";"11298,21";"12/07/2018";"16:36:13"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RJ";"RJ";"RIO DE JANEIRO";"190000000417";"1";"61";"Depósito bancário em conta corrente no País";"BANCO ITAÚ";"100,00";"12/07/2018";"16:36:13"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RJ";"RJ";"RIO DE JANEIRO";"190000000417";"2";"41";"Caderneta de poupança";"CEF";"100,00";"12/07/2018";"16:36:13"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RJ";"RJ";"RIO DE JANEIRO";"190000000417";"3";"12";"Casa";"RESIDÊNCIA";"49000,00";"12/07/2018";"16:36:13"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RJ";"RJ";"RIO DE JANEIRO";"190000000417";"4";"26";"Linha telefônica";"OI TELEMAR";"700,00";"12/07/2018";"16:36:13"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RJ";"RJ";"RIO DE JANEIRO";"190000000418";"1";"41";"Caderneta de poupança";"CEF";"1,39";"12/07/2018";"16:36:13"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RJ";"RJ";"RIO DE JANEIRO";"190000000419";"1";"61";"Depósito bancário em conta corrente no País";"BANCO ITAÚ";"4110,33";"12/07/2018";"16:36:13"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RJ";"RJ";"RIO DE JANEIRO";"190000000419";"2";"41";"Caderneta de poupança";"CEF";"25638,69";"12/07/2018";"16:36:13"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RJ";"RJ";"RIO DE JANEIRO";"190000000420";"1";"12";"Casa";"RESIDÊNCIA";"80000,00";"12/07/2018";"16:36:13"
